fdc_id,brand_owner,ingredients,serving_size,serving_size_unit,branded_food_category,data_type,description,publication_date,cat_null,sat_fat_g,trans_fat_g,magnesium_mg,potassium_mg,mufa_grams,protein_grams,fiber_grams,vitamin_a_IU,vitamin_c_MG,calcium_MG,iron_MG,sugar_G,sodium_MG,NRFNn.3,cluster
353434,QTG,Near East Roasted Vegetable & Chicken Long Grain & Wild Rice 6.3 Ounce Paper Box,56.0,g,,branded_food,Near East Roasted Vegetable & Chicken Long Grain & Wild Rice 6.3 Ounce Paper Box,2019-04-01,True,0.017,0.0,,0.10685714285714286,,0.1846,0.132,0.1778,0.53,0.069,0.07500000000000001,0.01704,0.4925,,88
353435,QTG,Gatarode Fierce Green Apple Thirst Quencher 28 Fluid Ounce Bottle,507.0,ml,,branded_food,Gatarode Fierce Green Apple Thirst Quencher 28 Fluid Ounce Bottle,2019-04-01,True,0.0,0.0,,0.0037142857142857134,,0.0,0.0,0.0,0.0,0.0,0.0,0.04648,0.01916666666666666,,842
353436,Mondelez Int. US (0074819091009),NABISCO OREO COOKIES KING SIZE OREO1X4 OZ,34.0,g,,branded_food,NABISCO OREO COOKIES KING SIZE OREO1X4 OZ,2019-04-01,True,0.294,0.0,,0.046285714285714284,,0.0588,0.116,,0.0,0.043,0.28444444444444444,0.32944,0.16541666666666666,,50
353437,Riverside Foods,Homestyle White Cheddar Cheese Curds 4532,80.0,g,,branded_food,Homestyle White Cheddar Cheese Curds 4532,2019-04-01,True,0.625,,,,,0.4,0.048,0.1624,0.025,0.525,0.025,0.01,0.25666666666666665,,413
353438,Beaver Street Fisheries Inc.,13/15 CKD P&D T/ON SHRIMP,84.0,g,,branded_food,13/15 CKD P&D T/ON SHRIMP,2019-04-01,True,0.0,0.0,,0.0,0.0,0.3096,0.0,0.0,0.0,0.046,0.02388888888888889,0.0,0.3025,,479
353439,Mondelez Int. US (0074819091009),NABISCO TEDDY GRAHAMS SOFT CAKE CHOCOLATE 1X1.06 OZ,30.0,g,,branded_food,NABISCO TEDDY GRAHAMS SOFT CAKE CHOCOLATE 1X1.06 OZ,2019-04-01,True,0.1665,0.0,,0.05228571428571428,,0.1334,,,,0.083,0.1111111111111111,0.24,0.14583333333333334,,186
353440,Frito Lay,Grandmas Cookies Choc Choc Chip 1.22z,34.5,g,,branded_food,Grandmas Cookies Choc Choc Chip 1.22z,2019-04-01,True,0.2175,0.0,,,,0.116,0.232,0.0,0.0,0.0,0.11611111111111112,0.20872,0.13291666666666666,,459
353441,QTG,Quaker Cinnamon & Spice Instant Oatmeal(10-1.51 Ounce) 15.1 Ounce 10 Count Paper Pouches,43.0,g,,branded_food,Quaker Cinnamon & Spice Instant Oatmeal(10-1.51 Ounce) 15.1 Ounce 10 Count Paper Pouches,2019-04-01,True,0.058,0.0,0.2325,0.07971428571428571,0.1165,0.18600000000000005,0.28,0.3488,0.0,0.233,0.465,0.20464000000000002,0.20333333333333334,1.4755409523809524,20
353442,QTG,Near East Pearled Cous Cous Roasted Garlic & Olive Oil 4.7 Ounce Paper Box,56.0,g,,branded_food,Near East Pearled Cous Cous Roasted Garlic & Olive Oil 4.7 Ounce Paper Box,2019-04-01,True,0.016,0.0,,0.03685714285714286,,0.2482,0.104,0.006999999999999999,0.01,0.02,0.05555555555555555,0.00584,0.4025,,852
353443,QTG,GAMESA EMPERADOR VARIETY   14.34Z,34.0,g,,branded_food,GAMESA EMPERADOR VARIETY   14.34Z,2019-04-01,True,0.5145,0.0,,,,0.1176,0.116,0.0,0.0,0.0,0.2355555555555556,0.28231999999999996,0.18375,,807
353444,QTG,Gatorade Prime Sports Fuel Drink Fruit Punch 4 Fluid Ounce Plastic Bag,120.0,ml,,branded_food,Gatorade Prime Sports Fuel Drink Fruit Punch 4 Fluid Ounce Plastic Bag,2019-04-01,True,0.0,0.0,,,,0.0002,0.004,0.0,0.0,0.0,0.0,0.154,0.03833333333333333,,624
353445,Beaver Street Fisheries Inc.,16/20 IQF S/ON SHRIMP,112.0,g,,branded_food,16/20 IQF S/ON SHRIMP,2019-04-01,True,0.0,0.0,,0.07200000000000001,0.0,0.4108,0.0,0.0,0.0,0.07,0.08944444444444445,0.0,0.059583333333333335,,582
353446,QTG,Quaker Original Instant Oatmeal (12 - 0.98 Ounce) 11.8 Ounces 12 Count Paper Packets,28.0,g,,branded_food,Quaker Original Instant Oatmeal (12 - 0.98 Ounce) 11.8 Ounces 12 Count Paper Packets,2019-04-01,True,0.0895,0.0,0.285,0.10714285714285714,0.0895,0.2858,0.428,0.5358,0.0,0.35700000000000004,1.0,0.0,0.11166666666666666,2.8870761904761904,104
353447,Beaver Street Fisheries Inc.,4/6 OZ CO V/P REDFISH,112.0,g,,branded_food,4/6 OZ CO V/P REDFISH,2019-04-01,True,0.0445,0.0,,0.07914285714285714,0.0,0.3392,0.0,0.0,0.0,0.057999999999999996,0.04944444444444445,0.0,0.024166666666666663,,146
353448,Frito Lay,1.50OZ CHESTERS HOT,42.5,g,,branded_food,1.50OZ CHESTERS HOT,2019-04-01,True,0.294,0.0,,,,0.0942,0.096,0.047,0.0,0.047,0.1411111111111111,0.0188,0.4804166666666666,,518
353449,QTG,Propel Berry Water Beverage 20 Fluid Ounce Plastic Bottle,600.0,ml,,branded_food,Propel Berry Water Beverage 20 Fluid Ounce Plastic Bottle,2019-04-01,True,0.0,0.0,,0.0034285714285714284,,0.0,0.0,0.0,0.175,0.001,0.0005555555555555557,0.00016,0.02208333333333333,,149
353450,Mondelez Int. US (0074819091009),NABISCO OREO COOKIES GOLDEN 1X10.7 OZ,29.0,g,,branded_food,NABISCO OREO COOKIES GOLDEN 1X10.7 OZ,2019-04-01,True,0.34500000000000003,0.0,,0.009714285714285712,,0.069,0.0,,0.0,0.006,0.09777777777777777,0.33104,0.115,,532
353451,QTG,MOTHER'S BARLEY REGULAR   11Z,48.0,g,,branded_food,MOTHER'S BARLEY REGULAR   11Z,2019-04-01,True,0.012,0.0,,0.08,0.0075,0.1982,0.44,0.0044,0.0,0.028999999999999998,0.1388888888888889,0.0064,0.00375,,156
353452,QTG,Tropicana Trop50 Raspberry Lemonade Juice Beverage 12 Fluid Ounce Plastic Bottle,360.0,ml,,branded_food,Tropicana Trop50 Raspberry Lemonade Juice Beverage 12 Fluid Ounce Plastic Bottle,2019-04-01,True,0.0,0.0,,,,0.0012,0.0,0.0,0.9916666666666668,0.001,0.0005555555555555557,0.037840000000000006,0.0,,533
353453,Mondelez Int. US (0074819091009),LU COOKIES CINNAMON 1X9.170 OZ,24.0,g,,branded_food,LU COOKIES CINNAMON 1X9.170 OZ,2019-04-01,True,0.521,0.0,,0.012,,0.0834,0.0,,0.0,0.001,0.006666666666666665,0.33336,0.13,,765
353454,Mondelez Int. US (0074819091009),OREO COOKIES 1X17.9 OZ,34.0,g,,branded_food,OREO COOKIES 1X17.9 OZ,2019-04-01,True,0.294,0.0,,0.046285714285714284,,0.0588,0.116,,0.0,0.047,0.2305555555555556,0.32944,0.16541666666666666,,50
353455,Mondelez Int. US (0074819091009),TRIDENT GUM SPLASHING MINT SUGAR FREE1X18 PC,1.7,g,,branded_food,TRIDENT GUM SPLASHING MINT SUGAR FREE1X18 PC,2019-04-01,True,,,,,,0.0,,,,,,0.0,0.0,,446
353456,Frito Lay,Lay's Flamin' Hot Potato Chips 9.5 Ounce Bag,28.0,g,,branded_food,Lay's Flamin' Hot Potato Chips 9.5 Ounce Bag,2019-04-01,True,0.268,0.0,0.1425,0.32657142857142857,,0.14279999999999998,0.14400000000000002,0.0,0.35666666666666663,0.0,0.07166666666666667,0.028560000000000002,0.28291666666666665,,977
353457,Beaver Street Fisheries Inc.,7/9 OZ CATFISH FILLET,112.0,g,,branded_food,7/9 OZ CATFISH FILLET,2019-04-01,True,0.067,0.0,,0.08628571428571429,0.0,0.3036,0.0,0.0,0.0,0.008,0.01277777777777778,0.0,0.04083333333333333,,922
353458,QTG,Rice A Roni Family Size Beef 13.6 Ounce Paper Box,56.0,g,,branded_food,Rice A Roni Family Size Beef 13.6 Ounce Paper Box,2019-04-01,True,0.0115,0.0,,0.05285714285714286,,0.203,0.104,0.0774,0.01,0.034,0.16722222222222222,0.02704,0.5570833333333334,,194
353459,ROCKSTAR INC.,ion  RS SS GREEN APPLE 16Z CN SINGLE,240.0,ml,,branded_food,ion  RS SS GREEN APPLE 16Z CN SINGLE,2019-04-01,True,,,,,,0.0,,,,,,0.11,0.0016666666666666668,,963
353460,Beaver Street Fisheries Inc.,RETAIL LOBSTER TAIL,112.0,g,,branded_food,RETAIL LOBSTER TAIL,2019-04-01,True,0.0,0.0,,0.051142857142857136,0.0,0.4108,0.0,0.0,0.03333333333333333,0.049,0.06777777777777777,0.0,0.07458333333333332,,209
353461,PepsiCo,Lipton Iced Tea Lemonade Half and Half (12 - 16.9 Fl Oz) 202.8 Fluid Ounce 12 Pack Plastic Bottles,507.0,ml,,branded_food,Lipton Iced Tea Lemonade Half and Half (12 - 16.9 Fl Oz) 202.8 Fluid Ounce 12 Pack Plastic Bottles,2019-04-01,True,,,,,,0.0,,,,,,0.04104,0.015,,844
353462,Mondelez Int. US (0074819091009),OREO COOKIES CHOCOLATE CREME 1X18.400 OZ,29.0,g,,branded_food,OREO COOKIES CHOCOLATE CREME 1X18.400 OZ,2019-04-01,True,0.34500000000000003,0.0,,0.04914285714285714,,0.069,0.136,,0.0,0.035,0.2488888888888889,0.35864,0.14375,,625
353463,"BEAVER STREET FISHERIES, INC.",FZ 26/30 RAW SHRIMP,112.0,g,,branded_food,FZ 26/30 RAW SHRIMP,2019-04-01,True,0.0,0.0,,0.022857142857142857,,0.2322,0.0,0.0,0.0,0.027000000000000003,0.0,0.0,0.2491666666666667,,487
353464,Mondelez Int. US (0074819091009),CHIPS AHOY! COOKIES 1X1.55 OZ,44.0,g,,branded_food,CHIPS AHOY! COOKIES 1X1.55 OZ,2019-04-01,True,0.3975,0.0,,0.03571428571428571,,0.091,0.092,,0.0,0.013000000000000001,0.26,0.25456,0.1325,,318
353465,QTG,O.N.E Coconut Water 16.9 Fluid Ounce Paper Carton,507.0,ml,,branded_food,O.N.E Coconut Water 16.9 Fluid Ounce Paper Carton,2019-04-01,True,0.0,0.0,0.015,0.05228571428571428,,0.004,0.0,0.0,0.0,0.0,0.0,0.0268,0.007916666666666667,,914
353466,Beaver Street Fisheries Inc.,4/6 OZ GROUPER FILLETS,112.0,g,,branded_food,4/6 OZ GROUPER FILLETS,2019-04-01,True,0.0,0.0,,0.1377142857142857,0.0,0.3928,0.0,0.0064,0.02666666666666667,0.027000000000000003,0.04944444444444445,0.0,0.0225,,239
353467,"BEAVER STREET FISHERIES, INC.",RET BAG SNOW CRAB CLUSTER,113.0,g,,branded_food,RET BAG SNOW CRAB CLUSTER,2019-04-01,True,0.0,0.0,,0.0,0.0,0.2654,0.0,0.0,0.0,0.0,0.0,0.0,0.11041666666666666,,478
353468,Mondelez Int. US (0074819091009),RITZ CRACKERS BUTTER 1X11.5 OZ,16.0,g,,branded_food,RITZ CRACKERS BUTTER 1X11.5 OZ,2019-04-01,True,0.3125,0.0,,,,0.125,0.0,,0.0,0.142,0.18777777777777774,0.05,0.3645833333333333,,61
353469,Beaver Street Fisheries Inc.,LOBSTER MEAT KCL & BODY,84.0,g,,branded_food,LOBSTER MEAT KCL & BODY,2019-04-01,True,0.0,0.0,,0.08857142857142856,0.0,0.5,0.0,0.0,0.0,0.129,0.021111111111111112,0.0,0.2679166666666667,,560
353470,"BEAVER STREET FISHERIES, INC.",1-3LB CO GROUPER FILLET,113.0,g,,branded_food,1-3LB CO GROUPER FILLET,2019-04-01,True,0.0,0.0,,0.13657142857142854,,0.3894,0.0,0.0,0.0,0.023,0.048888888888888885,0.0,0.02208333333333333,,7
353471,"BEAVER STREET FISHERIES, INC.",16/20 OZ LOBSTER TAILS,112.0,g,,branded_food,16/20 OZ LOBSTER TAILS,2019-04-01,True,0.0,0.0,,0.051428571428571435,,0.4108,0.0,0.0,0.0,0.049,0.0,0.0,0.07458333333333332,,962
353472,QTG,NearEast Whole Grain Blends Roasted Garlic 5.1 Ounce Paper Box,56.0,g,,branded_food,NearEast Whole Grain Blends Roasted Garlic 5.1 Ounce Paper Box,2019-04-01,True,0.0,0.0,,,,0.21420000000000006,0.35600000000000004,0.0,0.0,0.036000000000000004,0.10722222222222222,0.01432,0.3795833333333333,,70
353473,Beaver Street Fisheries Inc.,7/9 OZ SWAI,112.0,g,,branded_food,7/9 OZ SWAI,2019-04-01,True,0.0,0.0,,0.0,0.0,0.375,0.0,0.0064,0.02666666666666667,0.023,0.04944444444444445,0.0,0.04083333333333333,,361
353474,QTG,Aunt Jemima Quick Grits 36.8 Ounce Paper Box,37.0,g,,branded_food,Aunt Jemima Quick Grits 36.8 Ounce Paper Box,2019-04-01,True,0.0,0.0,,,,0.16219999999999998,0.21600000000000005,,,,0.21611111111111111,0.0,0.0,,743
353475,QTG,Near East Original Couscous Mix 2.25 Pound Paper Box,56.0,g,,branded_food,Near East Original Couscous Mix 2.25 Pound Paper Box,2019-04-01,True,0.0075,0.0,,0.054000000000000006,,0.2584,0.156,,,0.017,0.2516666666666667,0.0,0.0004166666666666667,,231
353476,Beaver Street Fisheries Inc.,8/10 OZ SPOTTED SEA TROUT,112.0,g,,branded_food,8/10 OZ SPOTTED SEA TROUT,2019-04-01,True,0.0445,0.0,,0.102,0.0,0.4108,0.0,0.0034,0.0,0.043,0.08333333333333333,0.0,0.0225,,379
353477,Beaver Street Fisheries Inc.,21/25 BTFLY BRD SHRIMP,112.0,g,,branded_food,21/25 BTFLY BRD SHRIMP,2019-04-01,True,0.067,0.0,,0.017714285714285714,0.0,0.1964,0.036000000000000004,0.0032,0.03,0.046,0.07166666666666667,0.0,0.2379166666666667,,890
353478,Frito Lay,Funyuns Onion Flavored Rings Snacks 6 Ounces Bag,28.0,g,,branded_food,Funyuns Onion Flavored Rings Snacks 6 Ounces Bag,2019-04-01,True,0.1785,0.0,,0.04171428571428572,,0.14279999999999998,0.14400000000000002,,,0.021,0.19833333333333333,0.028560000000000002,0.4166666666666667,,540
353479,"BEAVER STREET FISHERIES, INC.",6/8 OZ CO COBIA PORTIONS,112.0,g,,branded_food,6/8 OZ CO COBIA PORTIONS,2019-04-01,True,0.0,0.0,,0.11942857142857145,,0.375,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.05583333333333333,,409
353480,PepsiCo,DIET MUG ROOT BEER 12 FL OZ CAN SINGLE,360.0,ml,,branded_food,DIET MUG ROOT BEER 12 FL OZ CAN SINGLE,2019-04-01,True,,,,,,0.0,,,,,,0.0,0.0075,,583
353481,Beaver Street Fisheries Inc.,CORN DOG PORK & BEEF,56.0,g,,branded_food,CORN DOG PORK & BEEF,2019-04-01,True,0.893,1.0,,0.22457142857142856,0.0,0.3572,0.0,0.0,0.0,0.046,0.09944444444444443,0.028560000000000002,0.5879166666666666,,767
353482,QTG,Quaker Instant Grits Natural & Artificial Butter Flavor (22 - 0.98 Ounce) 21.7 Ounce 22 Count Paper Pouch,28.0,g,,branded_food,Quaker Instant Grits Natural & Artificial Butter Flavor (22 - 0.98 Ounce) 21.7 Ounce 22 Count Paper Pouch,2019-04-01,True,0.105,0.01,,0.034571428571428565,0.135,0.16219999999999998,0.188,0.1074,0.0,0.419,1.0,0.0072,0.5008333333333334,,104
353483,Frito Lay,Sunchips Garden Salsa Multigrain Snacks 1.00 Ounce Plastic Bag,28.3,g,,branded_food,Sunchips Garden Salsa Multigrain Snacks 1.00 Ounce Plastic Bag,2019-04-01,True,0.1765,0.0,,,0.6184999999999999,0.1414,0.284,0.0706,0.0,0.0,0.07055555555555555,0.05656,0.22083333333333333,,779
353484,Mondelez Int. US (0074819091009),NABISCO RITZ TOASTED CHIPS CHEDDAR 1X8.100 OZ,28.0,g,,branded_food,NABISCO RITZ TOASTED CHIPS CHEDDAR 1X8.100 OZ,2019-04-01,True,0.1785,0.0,,0.03057142857142857,,0.14279999999999998,0.0,,0.0,0.16,0.2561111111111111,0.08567999999999999,0.3870833333333333,,408
353485,Mondelez Int. US (0074819091009),NABISCO RITZ CRACKERS-SINGLE SERVE SANDWICHES PEANUT BUTTER 1X3 OZ,29.0,g,,branded_food,NABISCO RITZ CRACKERS-SINGLE SERVE SANDWICHES PEANUT BUTTER 1X3 OZ,2019-04-01,True,0.2585,0.0,,0.059142857142857136,,0.2068,0.136,,0.0,0.12,0.16833333333333333,0.11032,0.3016666666666667,,840
353486,Mondelez Int. US (0074819091009),NABISCO WHEAT THINS CRACKERS ORIGINAL 1X9.1 OZ,31.0,g,,branded_food,NABISCO WHEAT THINS CRACKERS ORIGINAL 1X9.1 OZ,2019-04-01,True,0.0805,0.0,,0.08114285714285714,,0.129,0.388,,,0.094,0.15611111111111112,0.12904000000000002,0.26875,,728
353487,Mondelez Int. US (0074819091009),HALLS COUGH DROPS CITRUS ASSORTED 1X14 1N,6.2,g,,branded_food,HALLS COUGH DROPS CITRUS ASSORTED 1X14 1N,2019-04-01,True,,,,,,,,,1.0,,,0.5161600000000001,0.10083333333333333,,738
353488,Beaver Street Fisheries Inc.,BEEF BONE IN EXPORT RIB,113.0,g,,branded_food,BEEF BONE IN EXPORT RIB,2019-04-01,True,0.4425,1.0,,0.06571428571428571,0.0,0.354,0.0,0.0,0.0,0.01,0.0961111111111111,0.0,0.024166666666666663,,374
353489,SMITHFIELD FOODS INC.,"""BACN,SLAB,SLCD,MR,18/22,30#,Z""",15.0,g,,branded_food,"""BACN,SLAB,SLCD,MR,18/22,30#,Z""",2019-04-01,True,1.0,,,,,0.5334,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.75,,434
353490,Beaver Street Fisheries Inc.,BEEF HANGING TENDERS,112.0,g,,branded_food,BEEF HANGING TENDERS,2019-04-01,True,0.134,0.0,,0.09942857142857142,0.0,0.4642,0.0,0.0,0.0,0.028999999999999998,0.09166666666666666,0.0,0.024166666666666663,,837
353491,Beaver Street Fisheries Inc.,31/40 CT. P & D SHRIMP,112.0,g,,branded_food,31/40 CT. P & D SHRIMP,2019-04-01,True,0.0,0.0,,0.022857142857142857,0.0,0.2322,0.0,0.0,0.0,0.027000000000000003,0.0,0.0,0.2491666666666667,,224
353492,Beaver Street Fisheries Inc.,BEEF TENDERLOIN TIPS,112.0,g,,branded_food,BEEF TENDERLOIN TIPS,2019-04-01,True,0.1115,0.0,,0.08171428571428571,0.0,0.4464,0.0,0.0,0.0,0.013000000000000001,0.1388888888888889,0.0,0.01875,,246
353493,Frito Lay,Doritos Spicy Nacho Flavored Tortilla Chips 3.375 Ounce Plastic Bag,28.0,g,,branded_food,Doritos Spicy Nacho Flavored Tortilla Chips 3.375 Ounce Plastic Bag,2019-04-01,True,0.1785,0.0,,,,0.14279999999999998,0.14400000000000002,0.0,0.0,0.0,0.0,0.0,0.28291666666666665,,101
353494,Mondelez Int. US (0074819091009),DENTYNE ICE GUM WINTER CHILL 1X16 PC,3.0,g,,branded_food,DENTYNE ICE GUM WINTER CHILL 1X16 PC,2019-04-01,True,,,,,,0.0,,,,,,0.0,0.0,,256
353495,QTG,Gatorade Recover Whey Protein Bar Chocolate Chip 2.8 Ounce Plastic Bag,80.0,g,,branded_food,Gatorade Recover Whey Protein Bar Chocolate Chip 2.8 Ounce Plastic Bag,2019-04-01,True,0.618,0.05,,,,0.5102,0.08,0.0066,0.005,0.28600000000000003,0.14722222222222225,0.28896,0.08166666666666668,,333
